matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_204,p_117,جریان بازی,سر,9.98,5.49,2,0,کم,32,45,موقعیت از دست رفته
m_199,p_41,جریان بازی,پای چپ,4.49,-1.0,1,0,متوسط,27,23,گُل
m_130,p_21,جریان بازی,پای راست,18.7,2.99,2,0,زیاد,50,29,موقعیت از دست رفته
m_166,p_84,جریان بازی,پای راست,21.45,5.99,2,0,متوسط,9,26,مهار توسط دروازه بان
m_73,p_53,جریان بازی,پای راست,21.7,-1.75,5,0,زیاد,36,44,برخورد به دفاع
m_194,p_7,جریان بازی,پای راست,8.73,-0.75,2,0,کم,93,20,مهار توسط دروازه بان
m_219,p_6,جریان بازی,پای چپ,6.24,4.24,2,0,زیاد,40,59,برخورد به دفاع
m_162,p_155,جریان بازی,پای راست,12.72,-4.24,2,0,کم,10,40,برخورد به دفاع
m_60,p_110,جریان بازی,پای چپ,8.23,15.46,1,0,متوسط,42,48,موقعیت از دست رفته
m_165,p_4,جریان بازی,پای راست,18.95,14.71,2,1,متوسط,18,25,برخورد به دفاع
m_95,p_98,جریان بازی,پای راست,5.99,-10.47,1,0,متوسط,13,23,مهار توسط دروازه بان
m_91,p_74,جریان بازی,پای چپ,7.73,-16.46,2,0,متوسط,92,23,مهار توسط دروازه بان
m_1,p_24,جریان بازی,پای چپ,5.24,-15.71,4,1,متوسط,75,14,موقعیت از دست رفته
m_111,p_69,جریان بازی,پای چپ,10.97,4.49,2,0,متوسط,36,2,برخورد به دفاع
m_134,p_50,جریان بازی,پای راست,7.48,-5.74,1,0,متوسط,19,26,گُل
m_214,p_95,جریان بازی,پای چپ,13.47,2.49,1,0,زیاد,72,37,برخورد به دفاع
m_192,p_32,جریان بازی,سر,7.98,5.99,3,0,متوسط,18,53,موقعیت از دست رفته
m_82,p_145,جریان بازی,پای راست,12.22,5.24,2,0,زیاد,80,5,موقعیت از دست رفته
m_118,p_145,جریان بازی,پای راست,20.45,-1.75,2,0,متوسط,28,51,مهار توسط دروازه بان
m_84,p_155,جریان بازی,پای راست,10.97,8.48,1,0,متوسط,52,8,گُل
m_201,p_59,جریان بازی,پای راست,15.21,12.22,4,2,متوسط,24,12,موقعیت از دست رفته
m_12,p_2,جریان بازی,پای چپ,10.47,12.22,2,0,متوسط,2,45,مهار توسط دروازه بان
m_82,p_135,جریان بازی,پای چپ,8.98,8.73,1,0,متوسط,41,5,مهار توسط دروازه بان
m_188,p_135,جریان بازی,پای چپ,19.95,-12.22,3,1,متوسط,51,27,موقعیت از دست رفته
m_220,p_112,جریان بازی,سر,5.74,-0.5,2,0,زیاد,74,18,موقعیت از دست رفته
m_196,p_46,جریان بازی,پای چپ,24.44,-7.73,1,0,کم,88,3,موقعیت از دست رفته
m_159,p_84,جریان بازی,پای چپ,7.73,13.72,1,0,متوسط,85,42,موقعیت از دست رفته
m_52,p_4,جریان بازی,پای چپ,28.18,3.49,6,1,زیاد,53,12,برخورد به دفاع
m_67,p_152,جریان بازی,پای راست,3.74,-2.0,0,0,کم,70,37,گُل
m_189,p_101,جریان بازی,پای چپ,10.47,-3.24,1,1,کم,52,49,برخورد به دفاع
m_23,p_97,جریان بازی,پای راست,14.71,-0.75,3,1,متوسط,65,16,برخورد به تیردروازه
m_223,p_1,جریان بازی,پای راست,11.72,-4.74,2,0,متوسط,89,52,گُل
m_30,p_136,جریان بازی,پای راست,22.94,-16.96,3,0,متوسط,28,29,موقعیت از دست رفته
m_26,p_51,جریان بازی,پای راست,3.24,1.75,1,0,متوسط,55,1,مهار توسط دروازه بان
m_185,p_87,جریان بازی,پای راست,24.94,2.74,2,0,کم,87,3,مهار توسط دروازه بان
m_63,p_66,جریان بازی,پای راست,15.46,-8.23,6,3,کم,74,31,موقعیت از دست رفته
m_61,p_119,جریان بازی,پای راست,12.22,7.23,2,0,متوسط,46,28,موقعیت از دست رفته
m_100,p_10,جریان بازی,پای چپ,18.95,-11.47,2,0,متوسط,56,38,گُل
m_58,p_33,جریان بازی,پای راست,3.49,-2.49,1,0,متوسط,1,24,موقعیت از دست رفته
m_28,p_65,جریان بازی,پای راست,11.97,-12.22,2,0,زیاد,20,30,موقعیت از دست رفته
m_149,p_91,جریان بازی,پای راست,8.23,-13.72,1,0,متوسط,88,52,مهار توسط دروازه بان
m_239,p_153,جریان بازی,پای راست,3.99,0.25,1,0,کم,69,23,گُل
m_154,p_53,جریان بازی,سر,5.74,-9.98,3,0,کم,46,12,موقعیت از دست رفته
m_55,p_38,جریان بازی,پای چپ,8.23,9.23,2,0,زیاد,82,57,برخورد به دفاع
m_211,p_90,جریان بازی,پای چپ,18.45,11.72,3,0,کم,35,19,موقعیت از دست رفته
m_139,p_13,جریان بازی,پای راست,10.97,5.49,2,0,متوسط,15,45,موقعیت از دست رفته
m_41,p_27,جریان بازی,پای چپ,17.71,-13.22,3,0,متوسط,76,56,مهار توسط دروازه بان
m_141,p_157,جریان بازی,سر,8.23,2.49,1,0,کم,88,8,گُل
m_7,p_28,جریان بازی,پای چپ,17.46,9.73,2,0,متوسط,64,14,برخورد به دفاع
m_10,p_110,جریان بازی,سر,5.99,-10.72,2,0,متوسط,46,42,مهار توسط دروازه بان
m_104,p_44,جریان بازی,پای چپ,9.98,7.73,1,0,متوسط,41,40,مهار توسط دروازه بان
m_228,p_80,جریان بازی,پای راست,12.97,-8.23,2,0,متوسط,52,49,موقعیت از دست رفته
m_152,p_127,جریان بازی,پای چپ,10.47,3.99,3,0,کم,33,20,گُل
m_53,p_23,جریان بازی,پای چپ,21.2,-16.21,2,0,زیاد,94,1,مهار توسط دروازه بان
m_7,p_149,جریان بازی,پای راست,18.7,8.23,2,0,متوسط,31,0,مهار توسط دروازه بان
m_183,p_59,جریان بازی,سر,7.48,1.25,2,0,زیاد,60,7,موقعیت از دست رفته
m_215,p_1,جریان بازی,پای چپ,5.99,12.22,2,0,زیاد,87,14,برخورد به دفاع
m_58,p_117,جریان بازی,پای چپ,13.97,-5.99,2,0,زیاد,48,3,مهار توسط دروازه بان
m_134,p_9,جریان بازی,پای راست,21.45,-17.71,3,0,کم,87,1,موقعیت از دست رفته
m_217,p_90,جریان بازی,پای راست,8.48,3.74,1,0,متوسط,45,59,موقعیت از دست رفته
m_61,p_151,جریان بازی,پای راست,27.68,0.5,4,1,زیاد,35,30,برخورد به دفاع
m_76,p_7,جریان بازی,پای راست,11.97,5.99,2,0,کم,77,8,مهار توسط دروازه بان
m_17,p_65,جریان بازی,پای چپ,20.7,1.25,3,2,متوسط,19,20,برخورد به دفاع
m_221,p_147,جریان بازی,سر,4.49,-7.23,4,2,زیاد,71,10,موقعیت از دست رفته
m_240,p_132,جریان بازی,پای راست,12.97,5.74,3,0,متوسط,78,59,برخورد به دفاع
m_194,p_55,جریان بازی,پای راست,10.97,10.23,2,0,متوسط,89,51,مهار توسط دروازه بان
m_49,p_2,جریان بازی,پای راست,14.46,-3.99,3,1,متوسط,80,59,موقعیت از دست رفته
m_125,p_78,جریان بازی,پای چپ,12.22,9.23,1,0,کم,26,44,گُل
m_151,p_33,جریان بازی,پای راست,28.68,1.0,3,0,متوسط,38,42,موقعیت از دست رفته
m_103,p_160,جریان بازی,پای چپ,26.93,2.24,2,0,متوسط,78,44,برخورد به دفاع
m_162,p_11,پنالتی,پای راست,10.97,0.0,1,0,کم,37,9,گُل
m_211,p_99,جریان بازی,پای راست,21.45,-9.48,3,0,متوسط,64,47,موقعیت از دست رفته
m_55,p_72,ضربه آزاد مستقیم,پای چپ,15.96,-22.44,3,0,کم,20,37,مهار توسط دروازه بان
m_207,p_95,جریان بازی,سر,2.99,5.99,3,1,زیاد,0,45,موقعیت از دست رفته
m_145,p_103,جریان بازی,سر,7.23,-1.25,1,0,متوسط,47,37,موقعیت از دست رفته
m_135,p_41,ضربه آزاد مستقیم,پای چپ,22.94,-7.48,6,2,کم,23,3,موقعیت از دست رفته
m_103,p_70,جریان بازی,پای راست,7.48,3.99,1,0,متوسط,15,15,مهار توسط دروازه بان
m_2,p_72,جریان بازی,پای راست,6.98,-11.97,1,0,کم,71,6,موقعیت از دست رفته
m_195,p_37,جریان بازی,پای راست,17.96,4.49,7,2,متوسط,18,48,مهار توسط دروازه بان
m_168,p_61,جریان بازی,پای راست,17.96,10.23,1,0,زیاد,19,41,مهار توسط دروازه بان
m_226,p_70,جریان بازی,پای راست,6.73,0.25,4,0,متوسط,69,11,برخورد به دفاع
m_235,p_131,جریان بازی,پای راست,23.94,5.74,3,0,کم,45,43,مهار توسط دروازه بان
m_134,p_93,جریان بازی,پای راست,22.94,2.49,3,0,متوسط,31,52,مهار توسط دروازه بان
m_51,p_151,ضربه آزاد مستقیم,پای چپ,22.2,11.22,7,1,کم,52,17,موقعیت از دست رفته
m_235,p_123,جریان بازی,پای راست,11.97,8.73,4,2,متوسط,53,47,مهار توسط دروازه بان
m_131,p_116,جریان بازی,پای چپ,12.47,-7.48,2,0,متوسط,68,43,گُل
m_153,p_18,جریان بازی,پای راست,17.21,14.71,3,1,زیاد,45,12,مهار توسط دروازه بان
m_237,p_68,جریان بازی,پای راست,13.97,-4.74,2,0,زیاد,30,30,مهار توسط دروازه بان
m_152,p_122,جریان بازی,سر,7.23,-5.74,1,0,متوسط,25,16,مهار توسط دروازه بان
m_57,p_17,جریان بازی,سر,11.72,-4.99,3,0,زیاد,18,49,مهار توسط دروازه بان
m_29,p_61,جریان بازی,پای چپ,5.74,-11.47,2,0,کم,65,27,برخورد به دفاع
m_110,p_109,جریان بازی,سر,13.72,5.24,2,0,کم,53,0,موقعیت از دست رفته
m_121,p_66,جریان بازی,سر,10.47,-0.5,2,0,زیاد,92,24,مهار توسط دروازه بان
m_195,p_56,جریان بازی,پای چپ,17.46,15.46,5,2,کم,30,59,موقعیت از دست رفته
m_80,p_75,ضربه آزاد مستقیم,پای راست,12.47,22.2,6,1,کم,65,13,گُل
m_61,p_50,جریان بازی,پای راست,11.72,-5.49,3,0,زیاد,66,44,برخورد به دفاع
m_219,p_14,جریان بازی,سر,12.22,7.23,2,0,متوسط,40,8,موقعیت از دست رفته
m_21,p_64,جریان بازی,پای چپ,4.99,3.49,2,0,متوسط,54,43,برخورد به تیردروازه
m_148,p_107,جریان بازی,پای راست,20.45,1.5,4,1,متوسط,88,28,برخورد به دفاع
m_99,p_75,ضربه آزاد مستقیم,پای راست,19.45,14.71,7,2,کم,74,9,برخورد به تیردروازه
m_103,p_71,جریان بازی,سر,10.47,-0.75,2,0,متوسط,40,27,مهار توسط دروازه بان
m_44,p_13,جریان بازی,پای راست,13.22,4.24,3,0,کم,45,23,موقعیت از دست رفته
m_45,p_117,جریان بازی,سر,7.23,5.24,3,0,زیاد,58,3,موقعیت از دست رفته
m_69,p_31,جریان بازی,پای راست,25.69,-13.72,3,0,کم,91,49,مهار توسط دروازه بان
m_91,p_128,جریان بازی,پای چپ,8.98,9.98,2,0,متوسط,62,55,برخورد به دفاع
m_50,p_142,جریان بازی,پای چپ,12.22,-13.97,3,1,زیاد,2,4,گُل
m_102,p_127,جریان بازی,پای چپ,25.19,-16.21,3,1,کم,44,54,موقعیت از دست رفته
m_121,p_4,جریان بازی,پای راست,24.94,-13.22,3,0,کم,42,22,موقعیت از دست رفته
m_13,p_124,جریان بازی,سر,8.23,1.25,2,0,کم,74,23,موقعیت از دست رفته
m_145,p_62,جریان بازی,سر,2.0,1.0,1,0,متوسط,24,36,گُل
m_179,p_63,جریان بازی,پای راست,25.19,3.99,3,0,کم,24,41,موقعیت از دست رفته
m_54,p_157,جریان بازی,پای راست,22.69,-10.72,2,0,کم,16,46,مهار توسط دروازه بان
m_174,p_97,جریان بازی,پای چپ,12.22,-16.21,3,0,کم,15,18,برخورد به دفاع
m_154,p_121,جریان بازی,پای چپ,24.69,-6.98,4,1,کم,49,15,مهار توسط دروازه بان
m_112,p_12,جریان بازی,پای چپ,1.75,-5.99,2,0,متوسط,78,59,برخورد به تیردروازه
m_24,p_38,جریان بازی,پای راست,27.93,5.49,4,1,زیاد,18,12,موقعیت از دست رفته
m_69,p_39,جریان بازی,پای راست,12.47,-3.49,2,1,کم,45,46,موقعیت از دست رفته
m_206,p_81,جریان بازی,پای چپ,29.93,10.72,4,1,کم,43,25,موقعیت از دست رفته
m_124,p_106,جریان بازی,پای راست,18.95,1.75,4,0,متوسط,84,23,برخورد به دفاع
m_177,p_70,جریان بازی,سر,7.98,-0.5,4,0,متوسط,31,34,موقعیت از دست رفته
m_10,p_154,جریان بازی,پای راست,17.21,5.49,4,1,متوسط,10,2,برخورد به دفاع
m_158,p_49,جریان بازی,پای راست,20.7,6.48,3,0,متوسط,50,9,مهار توسط دروازه بان
m_233,p_68,جریان بازی,پای راست,6.98,-4.24,1,0,متوسط,19,13,گُل
m_123,p_17,جریان بازی,پای چپ,13.97,4.99,2,0,زیاد,90,42,برخورد به دفاع
m_235,p_96,جریان بازی,پای چپ,21.45,-9.98,2,0,متوسط,52,56,موقعیت از دست رفته
m_115,p_5,جریان بازی,سر,6.73,0.5,1,0,زیاد,71,6,مهار توسط دروازه بان
m_20,p_115,جریان بازی,پای راست,19.95,18.45,3,1,متوسط,8,33,موقعیت از دست رفته
m_171,p_63,جریان بازی,سر,8.48,-2.24,1,0,کم,56,29,موقعیت از دست رفته
m_124,p_41,جریان بازی,پای چپ,2.24,-7.23,1,0,متوسط,67,54,مهار توسط دروازه بان
m_215,p_155,جریان بازی,پای چپ,6.98,13.47,2,0,متوسط,82,16,مهار توسط دروازه بان
m_38,p_15,جریان بازی,سر,6.24,6.48,2,0,متوسط,11,36,موقعیت از دست رفته
m_205,p_157,ضربه آزاد مستقیم,پای راست,24.19,6.48,6,2,کم,44,37,مهار توسط دروازه بان
m_106,p_87,جریان بازی,پای راست,14.71,-1.25,1,0,متوسط,79,8,موقعیت از دست رفته
m_50,p_128,جریان بازی,پای راست,8.73,-8.48,3,0,متوسط,72,30,گُل
m_134,p_129,جریان بازی,پای راست,12.22,2.24,5,0,متوسط,43,47,موقعیت از دست رفته
m_227,p_8,پنالتی,پای راست,10.97,0.0,1,0,کم,5,2,گُل
m_120,p_131,جریان بازی,پای راست,17.96,-2.74,2,0,متوسط,8,40,موقعیت از دست رفته
m_76,p_153,جریان بازی,پای راست,5.49,8.73,3,0,متوسط,46,11,برخورد به دفاع
m_173,p_5,جریان بازی,پای چپ,14.46,0.25,1,0,زیاد,51,14,مهار توسط دروازه بان
m_80,p_25,جریان بازی,پای راست,11.97,11.97,2,0,کم,2,10,مهار توسط دروازه بان
m_193,p_66,ضربه آزاد مستقیم,پای چپ,20.7,-4.99,7,3,کم,23,40,برخورد به دفاع
m_132,p_93,جریان بازی,پای راست,12.47,15.71,2,0,متوسط,60,2,مهار توسط دروازه بان
m_7,p_66,جریان بازی,پای چپ,10.23,7.98,1,0,متوسط,63,53,گُل
m_71,p_110,جریان بازی,پای چپ,20.95,1.75,3,0,متوسط,92,7,موقعیت از دست رفته
m_166,p_100,جریان بازی,پای چپ,14.71,8.73,3,0,متوسط,7,15,موقعیت از دست رفته
m_134,p_32,جریان بازی,پای چپ,9.98,-9.48,2,0,متوسط,94,29,گُل
m_38,p_59,جریان بازی,پای راست,11.47,-6.98,6,2,متوسط,24,32,برخورد به دفاع
m_142,p_73,جریان بازی,پای راست,8.23,-0.5,1,0,کم,48,45,موقعیت از دست رفته
m_228,p_66,جریان بازی,پای چپ,14.96,-9.23,3,1,زیاد,46,51,گُل
m_67,p_48,جریان بازی,پای راست,5.99,-12.97,2,0,کم,23,55,مهار توسط دروازه بان
m_210,p_75,جریان بازی,پای راست,16.96,18.45,2,0,کم,68,36,موقعیت از دست رفته
m_197,p_94,جریان بازی,پای راست,8.23,-4.24,1,0,کم,26,6,گُل
m_40,p_116,جریان بازی,پای چپ,7.48,4.99,1,0,کم,12,29,گُل
m_1,p_49,جریان بازی,پای چپ,11.22,17.46,2,0,متوسط,57,1,برخورد به دفاع
m_184,p_147,جریان بازی,سر,7.23,-7.98,1,0,متوسط,28,56,موقعیت از دست رفته
m_173,p_89,جریان بازی,پای راست,11.97,-17.46,2,1,متوسط,77,18,موقعیت از دست رفته
m_148,p_157,جریان بازی,پای چپ,18.45,-4.74,2,0,متوسط,45,57,موقعیت از دست رفته
m_154,p_43,جریان بازی,سر,9.23,1.5,3,1,متوسط,60,19,مهار توسط دروازه بان
m_36,p_93,جریان بازی,پای چپ,24.44,-6.98,2,0,متوسط,52,21,موقعیت از دست رفته
m_159,p_148,جریان بازی,پای راست,25.94,-5.99,3,1,کم,73,47,مهار توسط دروازه بان
m_226,p_33,جریان بازی,پای راست,11.72,7.73,2,0,متوسط,70,20,برخورد به تیردروازه
m_227,p_133,جریان بازی,سر,9.73,-3.24,1,0,متوسط,21,2,مهار توسط دروازه بان
m_164,p_7,جریان بازی,پای چپ,10.97,13.97,2,0,کم,13,32,مهار توسط دروازه بان
m_137,p_55,جریان بازی,سر,10.47,1.25,3,1,زیاد,92,25,موقعیت از دست رفته
m_17,p_92,جریان بازی,پای چپ,8.48,13.47,2,0,زیاد,91,17,موقعیت از دست رفته
m_146,p_43,جریان بازی,سر,8.23,0.75,2,1,متوسط,17,43,موقعیت از دست رفته
m_59,p_140,جریان بازی,پای چپ,24.94,6.98,4,1,متوسط,20,57,برخورد به دفاع
m_189,p_77,جریان بازی,پای چپ,13.22,-14.71,5,1,کم,62,7,موقعیت از دست رفته
m_87,p_117,جریان بازی,پای راست,3.99,-5.99,2,0,متوسط,16,24,مهار توسط دروازه بان
m_189,p_135,جریان بازی,پای چپ,17.71,-14.22,2,0,متوسط,13,0,برخورد به دفاع
m_143,p_134,جریان بازی,پای راست,12.22,14.22,2,0,کم,77,33,مهار توسط دروازه بان
m_202,p_39,جریان بازی,پای چپ,19.2,7.73,3,0,متوسط,79,22,برخورد به دفاع
m_152,p_108,جریان بازی,سر,12.47,2.49,1,0,زیاد,2,18,موقعیت از دست رفته
m_161,p_146,جریان بازی,پای راست,20.95,-0.75,3,0,متوسط,20,40,مهار توسط دروازه بان
m_129,p_67,جریان بازی,پای چپ,6.98,13.72,3,0,متوسط,67,12,برخورد به دفاع
m_40,p_16,جریان بازی,پای راست,12.22,-16.21,2,0,متوسط,8,23,برخورد به دفاع
m_165,p_103,جریان بازی,پای راست,27.68,-2.49,3,1,کم,21,46,موقعیت از دست رفته
m_80,p_152,جریان بازی,پای چپ,31.67,10.47,2,0,کم,67,53,موقعیت از دست رفته
m_160,p_102,جریان بازی,پای راست,24.69,-14.96,5,1,متوسط,27,35,موقعیت از دست رفته
m_145,p_118,جریان بازی,پای راست,9.98,10.47,2,1,کم,1,3,برخورد به دفاع
m_129,p_69,جریان بازی,سر,7.98,-3.49,2,0,متوسط,22,10,مهار توسط دروازه بان
m_235,p_31,جریان بازی,پای راست,27.93,5.74,3,0,متوسط,45,54,موقعیت از دست رفته
m_140,p_90,جریان بازی,پای راست,2.99,0.75,1,0,,0,44,گُل به خودی
m_136,p_61,جریان بازی,پای راست,25.69,-1.75,4,3,کم,35,27,موقعیت از دست رفته
m_9,p_23,جریان بازی,پای چپ,5.24,-9.73,1,0,متوسط,69,27,موقعیت از دست رفته
m_113,p_144,جریان بازی,پای راست,12.22,-16.46,3,0,زیاد,34,33,برخورد به دفاع
m_118,p_130,جریان بازی,پای راست,6.24,16.96,3,1,زیاد,89,23,موقعیت از دست رفته
m_205,p_52,جریان بازی,پای چپ,14.71,13.97,2,0,متوسط,58,2,موقعیت از دست رفته
m_135,p_65,جریان بازی,پای چپ,25.44,13.22,3,0,متوسط,70,42,مهار توسط دروازه بان
m_66,p_65,جریان بازی,پای راست,20.45,11.22,3,0,کم,83,16,موقعیت از دست رفته
m_78,p_10,جریان بازی,پای راست,7.73,-13.97,2,0,متوسط,71,5,مهار توسط دروازه بان
m_79,p_9,جریان بازی,پای چپ,7.73,14.46,2,0,متوسط,43,40,مهار توسط دروازه بان
m_13,p_154,جریان بازی,پای راست,21.2,-3.49,5,1,کم,67,51,برخورد به دفاع
m_62,p_54,جریان بازی,سر,4.74,-1.0,2,0,متوسط,29,34,برخورد به دفاع
m_69,p_130,جریان بازی,پای چپ,26.19,5.24,3,1,متوسط,43,24,موقعیت از دست رفته
m_113,p_93,جریان بازی,پای راست,17.46,-16.46,3,0,متوسط,5,9,موقعیت از دست رفته
m_135,p_109,جریان بازی,پای چپ,5.24,13.72,2,0,متوسط,44,57,موقعیت از دست رفته
m_220,p_36,جریان بازی,پای چپ,18.95,8.48,2,0,متوسط,1,22,برخورد به دفاع
m_172,p_58,جریان بازی,پای چپ,25.19,-0.5,2,0,متوسط,79,55,موقعیت از دست رفته
m_197,p_92,جریان بازی,پای راست,12.47,-12.72,1,0,متوسط,9,19,برخورد به دفاع
m_136,p_117,جریان بازی,پای راست,6.98,-13.72,1,0,متوسط,36,19,موقعیت از دست رفته
m_64,p_103,جریان بازی,پای چپ,12.22,6.24,2,0,متوسط,90,10,برخورد به دفاع
m_175,p_152,جریان بازی,سر,7.23,0.25,3,0,زیاد,44,11,مهار توسط دروازه بان
m_135,p_124,جریان بازی,سر,8.23,1.75,3,0,زیاد,24,53,مهار توسط دروازه بان
m_120,p_93,جریان بازی,پای چپ,21.2,-12.97,1,0,کم,38,3,مهار توسط دروازه بان
m_240,p_131,جریان بازی,پای راست,15.96,11.47,2,0,متوسط,89,30,برخورد به دفاع
m_12,p_42,جریان بازی,سر,7.73,-0.75,2,0,زیاد,23,36,موقعیت از دست رفته
m_211,p_51,جریان بازی,پای راست,13.72,11.97,2,0,متوسط,6,1,موقعیت از دست رفته
m_238,p_46,جریان بازی,سر,8.48,1.75,1,0,زیاد,21,17,موقعیت از دست رفته
m_14,p_104,جریان بازی,پای چپ,27.93,10.47,4,0,کم,61,33,موقعیت از دست رفته
m_133,p_113,جریان بازی,پای چپ,23.94,1.5,4,1,کم,63,49,موقعیت از دست رفته
m_4,p_1,جریان بازی,پای راست,10.97,5.74,2,0,زیاد,79,20,برخورد به دفاع
m_64,p_111,جریان بازی,پای راست,3.74,-3.49,2,0,متوسط,36,38,موقعیت از دست رفته
m_104,p_86,جریان بازی,سر,3.99,-6.73,2,1,زیاد,58,52,موقعیت از دست رفته
m_92,p_79,جریان بازی,پای چپ,8.23,7.73,2,0,متوسط,77,12,موقعیت از دست رفته
m_52,p_95,جریان بازی,سر,12.22,3.99,2,0,زیاد,63,54,موقعیت از دست رفته
m_72,p_86,جریان بازی,پای چپ,13.22,8.98,1,0,متوسط,0,39,مهار توسط دروازه بان
m_13,p_155,جریان بازی,پای راست,0.75,-15.46,1,0,کم,16,58,برخورد به تیردروازه
m_231,p_33,جریان بازی,پای راست,7.23,0.25,1,0,متوسط,68,21,مهار توسط دروازه بان
m_147,p_76,جریان بازی,پای راست,8.98,-12.47,1,0,کم,39,43,مهار توسط دروازه بان
m_83,p_48,جریان بازی,پای چپ,10.97,10.97,2,0,زیاد,44,13,مهار توسط دروازه بان
m_133,p_14,جریان بازی,سر,6.48,3.24,2,1,متوسط,74,43,موقعیت از دست رفته
m_134,p_121,جریان بازی,پای چپ,11.47,7.23,2,0,متوسط,13,16,موقعیت از دست رفته
m_236,p_105,جریان بازی,پای راست,7.73,-3.49,1,0,کم,9,20,موقعیت از دست رفته
m_92,p_83,جریان بازی,سایر,3.24,-3.49,2,0,کم,47,17,برخورد به تیردروازه
m_223,p_112,جریان بازی,سر,8.48,8.23,1,0,متوسط,15,36,موقعیت از دست رفته
m_108,p_75,جریان بازی,پای راست,4.99,-13.72,2,0,زیاد,24,37,برخورد به دفاع
m_207,p_130,جریان بازی,پای چپ,13.97,-5.24,3,1,کم,61,26,موقعیت از دست رفته
m_56,p_141,جریان بازی,پای راست,18.45,-10.23,2,1,متوسط,38,52,موقعیت از دست رفته
m_75,p_138,جریان بازی,پای چپ,25.94,2.99,3,0,زیاد,81,29,برخورد به دفاع
m_60,p_68,جریان بازی,سر,7.23,1.25,1,0,کم,78,39,مهار توسط دروازه بان
m_165,p_111,جریان بازی,پای راست,10.97,-4.99,1,0,کم,3,23,مهار توسط دروازه بان
m_161,p_42,جریان بازی,پای چپ,19.2,16.96,0,0,کم,11,28,گُل
m_234,p_46,جریان بازی,پای راست,9.73,11.47,3,0,متوسط,63,0,موقعیت از دست رفته
m_31,p_77,جریان بازی,سر,9.73,7.98,2,0,متوسط,76,50,برخورد به دفاع
m_63,p_119,جریان بازی,پای چپ,4.74,12.47,1,0,کم,43,43,مهار توسط دروازه بان
m_66,p_131,جریان بازی,پای راست,7.98,3.49,3,0,زیاد,21,15,مهار توسط دروازه بان
m_161,p_28,جریان بازی,پای چپ,24.94,-0.5,2,0,متوسط,16,40,موقعیت از دست رفته
m_223,p_6,جریان بازی,سر,1.75,-0.75,3,0,زیاد,92,44,موقعیت از دست رفته
m_8,p_147,جریان بازی,سر,7.73,12.72,6,1,زیاد,63,23,موقعیت از دست رفته
m_11,p_140,جریان بازی,پای چپ,10.47,11.22,2,0,متوسط,89,29,مهار توسط دروازه بان
m_84,p_11,جریان بازی,سر,7.98,-1.0,2,0,زیاد,50,47,گُل
m_58,p_57,جریان بازی,پای راست,24.94,-3.99,3,0,کم,16,23,مهار توسط دروازه بان
m_12,p_147,جریان بازی,پای چپ,7.48,1.75,1,0,متوسط,11,33,برخورد به دفاع
m_40,p_100,جریان بازی,پای راست,13.47,3.24,4,0,زیاد,29,46,گُل
m_116,p_73,جریان بازی,پای راست,25.69,-5.74,2,0,زیاد,2,31,برخورد به دفاع
m_181,p_106,جریان بازی,سر,10.23,1.0,1,0,متوسط,88,42,موقعیت از دست رفته
m_165,p_142,ضربه آزاد مستقیم,پای چپ,31.17,-2.74,7,2,کم,80,27,برخورد به دفاع
m_167,p_119,جریان بازی,پای راست,28.68,-3.74,2,0,کم,30,28,موقعیت از دست رفته
m_129,p_49,جریان بازی,پای راست,27.43,4.49,4,2,کم,68,27,مهار توسط دروازه بان
m_152,p_66,جریان بازی,پای چپ,15.21,10.23,2,0,کم,79,17,مهار توسط دروازه بان
m_228,p_75,جریان بازی,پای راست,22.2,15.71,3,0,کم,74,6,مهار توسط دروازه بان
m_71,p_160,جریان بازی,پای چپ,3.49,10.97,1,0,کم,65,13,مهار توسط دروازه بان
m_40,p_24,جریان بازی,پای راست,11.47,3.99,2,0,کم,23,47,گُل
m_15,p_47,جریان بازی,پای راست,6.98,-5.99,2,0,کم,22,49,موقعیت از دست رفته
m_197,p_147,جریان بازی,پای چپ,10.97,3.49,2,0,کم,6,51,موقعیت از دست رفته
m_155,p_119,جریان بازی,پای راست,12.47,-13.22,2,0,متوسط,62,58,موقعیت از دست رفته
m_199,p_26,جریان بازی,پای چپ,21.2,-4.49,3,0,کم,4,40,برخورد به دفاع
m_231,p_26,جریان بازی,سر,3.49,-1.75,2,0,زیاد,65,54,مهار توسط دروازه بان
m_65,p_131,جریان بازی,پای چپ,3.99,11.72,2,0,کم,78,32,مهار توسط دروازه بان
m_128,p_39,جریان بازی,پای چپ,1.75,-8.23,1,0,کم,61,54,گُل
m_146,p_31,جریان بازی,پای راست,5.49,-12.72,1,0,متوسط,73,46,موقعیت از دست رفته
m_42,p_27,جریان بازی,پای چپ,18.7,-1.25,3,0,زیاد,56,41,مهار توسط دروازه بان
m_12,p_147,جریان بازی,پای چپ,23.44,9.73,3,0,متوسط,86,55,برخورد به دفاع
m_183,p_4,جریان بازی,پای راست,12.97,7.23,1,0,متوسط,23,14,موقعیت از دست رفته
m_216,p_130,ضربه آزاد مستقیم,پای چپ,25.94,-10.72,8,1,کم,17,54,برخورد به دفاع
m_141,p_112,پنالتی,پای راست,10.97,0.0,1,0,کم,82,47,گُل
